id,province_name,city_name,area_name,address,shop_name,site_type,site_type_code,lng_wgs84,lat_wgs84
611,北京市,北京市,朝阳区,八里庄北里125号楼底商撒拉尔餐厅同侧南(近撒拉尔),百年义利(八里庄北里店),餐饮服务;糕饼店;糕饼店|购物服务;超级市场;超市,050800|060400,116.4902554,39.92936155
27,北京市,北京市,东城区,东华门大街20号,乐购,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3985276,39.91363378
47,北京市,北京市,东城区,南岗子街甲58号西南60米,世纪华联超市(文章胡同),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4215979,39.88582417
66,北京市,北京市,东城区,天天家园22号,超市发(天天家园店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3993392,39.86366524
76,北京市,北京市,东城区,东板桥街36号,百姓生活超市(东板桥街),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3954243,39.92919104
89,北京市,北京市,东城区,交道口南大街与炒豆胡同交叉口东北50米,汇聚购便民超市(交道口店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4027075,39.93310177
149,北京市,北京市,东城区,王府井东街8号澳门中心F1层,全家便利店(澳门中心),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4071275,39.91323628
168,北京市,北京市,东城区,毛家湾胡同甲13号北京站F2层,便利超市(北京站),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4208548,39.90173161
170,北京市,北京市,东城区,东四南大街17号三友商场F1层,Our Hours全时,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4109976,39.92144014
174,北京市,北京市,东城区,东直门内大街219号,簋街超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4139101,39.9398675
180,北京市,北京市,东城区,东直门内大街5-17号,尤拉超市(东直门店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4230993,39.94001759
183,北京市,北京市,东城区,豆瓣胡同5号楼1层,双喜发超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4255412,39.92520622
186,北京市,北京市,东城区,广渠门桥北远洋德邑门口,馨馨便民超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4394702,39.89353065
237,北京市,北京市,西城区,北礼士路62号,独秀源超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3475957,39.92709049
243,北京市,北京市,西城区,三庙街1层附近,华联超市(三庙街分店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3602905,39.89605653
255,北京市,北京市,西城区,三不老胡同丙40,建国便民商店,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3702959,39.93779773
295,北京市,北京市,西城区,菜市口广内大街6号枫桦豪景底墒,幸福彩虹社区特供店(广安门内大街),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3658192,39.8872329
301,北京市,北京市,西城区,北营房中街与北营房北街交叉口西南50米,平价超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3430283,39.92529037
362,北京市,北京市,西城区,西直门外大街辛137-2,华达世纪商贸中心,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3345532,39.93758521
368,北京市,北京市,西城区,展览馆路14之2-3,好邻居便利店(车西店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3385842,39.93073007
369,北京市,北京市,西城区,新外大街甲8号院铁狮子坟天桥东北角,福临日日鲜社区便利服务店,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3647923,39.96088104
374,北京市,北京市,西城区,北露园4号楼北侧平房,北京金圣行佳超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3360494,39.92568592
380,北京市,北京市,西城区,广安门外大街丙8号,金沁苑便利店,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3385248,39.88742106
387,北京市,北京市,西城区,长椿里小区七号楼首层,乐盛家超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3568976,39.89260545
520,北京市,北京市,朝阳区,西大望路19号金港国际,鑫港百佳超市(金港店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.473783,39.89755985
530,北京市,北京市,朝阳区,十八里店十八里店乡老君堂村新平房20号停车场西头,世纪华联超市(北京市社区卫生服务西北),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5069756,39.83758466
546,北京市,北京市,朝阳区,霞光里66号远洋新干线号院1号楼商业A座A06,华美超市(橡树公馆东南),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4537966,39.95579436
622,北京市,北京市,朝阳区,金盏金盏乡皮村382号,华联生活超市(皮村店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6245334,39.98871697
624,北京市,北京市,朝阳区,南磨房乡广渠路东路与石门村路交叉口处,睦缘烟酒水果超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.492509,39.89690164
673,北京市,北京市,朝阳区,东三环南路59号双井富力城星光大道D区,绿叶子超市(双井店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4447293,39.89573484
690,北京市,北京市,朝阳区,松榆里6号楼1至3层一层103号,华联生活超市(松四小区东南),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4648677,39.87332662
710,北京市,北京市,朝阳区,焦沙路康友顺大药房北70米,鸿昌超市(焦沙路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5927628,39.95304538
714,北京市,北京市,朝阳区,立清路8号院2号楼B1层,幸福超市(立水桥店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4035134,40.0461201
722,北京市,北京市,朝阳区,费家村东街48号,鸿达超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.497468,40.01583952
735,北京市,北京市,朝阳区,左安路12号附近,华联生活超市(左安路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.447299,39.86589469
751,北京市,北京市,朝阳区,管庄咸宁候村166号,好又多超市(咸宁侯店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5794986,39.89539853
776,北京市,北京市,朝阳区,金盏黎各庄152号小公园右边直行200米,福兰德超市(黎各庄社区卫生服务站东),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6311827,39.97123664
802,北京市,北京市,朝阳区,十里堡路晨光家园326号楼,月亮超市(石佛营店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4970216,39.9251379
805,北京市,北京市,朝阳区,南三里屯路与白家庄路交叉口西南50米,世纪华联超市(南三里屯路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4488627,39.92683629
929,北京市,北京市,朝阳区,管庄路福润四季小区b区18号楼101,福润便民超市(东坝店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5761533,39.95634493
959,北京市,北京市,朝阳区,磨房北里129号,永辉生活(西大望路店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4708576,39.88038549
1074,北京市,北京市,朝阳区,十八里店南桥后祁庄,世纪华联超市(后祁庄店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4693787,39.83816575
1229,北京市,北京市,朝阳区,垡头翠成馨园105号楼5单元1层,百惠超市(翠城店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5051261,39.85938297
1245,北京市,北京市,朝阳区,塔营北街甲6号附近,福安世纪超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5877439,39.90105622
1248,北京市,北京市,朝阳区,公园北路南150米,超市发生活超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.519062,39.90025459
1269,北京市,北京市,朝阳区,4季星河南街雅成1里11号楼底商,星河超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5169046,39.92440963
1295,北京市,北京市,丰台区,青塔西路3号7号,华联超市(青塔西路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2582251,39.89276579
1347,北京市,北京市,丰台区,丰桥路1号理想家小区2号楼,华联超市(三环新城店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3100669,39.85064493
1399,北京市,北京市,丰台区,大灰厂东路,美物美廉超市(大灰厂东路店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.1906985,39.85150243
1415,北京市,北京市,丰台区,光彩北路东罗园54号西院,786生活超市(东罗园店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.400974,39.85346908
1460,北京市,北京市,丰台区,南四环西路53号(黄土岗村社区卫生服务站附近),世纪联华超市(高家场分店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.327651,39.83393937
1618,北京市,北京市,丰台区,镇国寺北街8号院17号,世宁祥和超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3583588,39.84023016
1708,北京市,北京市,丰台区,永外大街12号北京南站F2层,世纪金点购物(北京南站),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.371292,39.86403806
1716,北京市,北京市,丰台区,莲花池东路118号北京西站B1层,自选超市(北京西站),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3157769,39.891869
1721,北京市,北京市,丰台区,莲花池南里甲1号楼,世纪华联超市(莲花池南里店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3083432,39.88659525
1724,北京市,北京市,丰台区,花乡南三环玉泉营桥西万兴国际家居广场d座西南角底商,宏海超市(春岚大厦东南),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3319029,39.84470962
1735,北京市,北京市,丰台区,赵辛店925号,世纪华联超市(周口店路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.1899627,39.8028135
1748,北京市,北京市,丰台区,北臧村镇大藏村,康福佳超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2624145,39.81498864
1755,北京市,北京市,丰台区,高楼,龙福宫平价超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3192271,39.86769558
1757,北京市,北京市,丰台区,右安门街道玉林西里56号楼,邻里佳超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3486478,39.86248775
1777,北京市,北京市,丰台区,分钟寺小红门路倪庄6号,来缘超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4476436,39.85295814
1793,北京市,北京市,石景山区,古城南路68号,世纪华联超市(古城店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.1860564,39.9095558
1876,北京市,北京市,石景山区,小横街与西后街交叉口西南50米,乐美超市(小横街),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2038533,39.88736823
1877,北京市,北京市,石景山区,高井路29号院3-8,红黄蓝超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.1280111,39.93485723
1878,北京市,北京市,石景山区,衙门口上后街3号,世纪欣盛超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2087349,39.88877837
1939,北京市,北京市,海淀区,卧佛寺路,世纪华联超市(香山店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2039626,39.99078512
2000,北京市,北京市,海淀区,学清路37号静淑东里1号楼,齐天府超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3458496,40.00280735
2043,北京市,北京市,海淀区,正大南路与永定路交叉口西南50米,百货超市(永定路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.258459,39.90873494
2046,北京市,北京市,海淀区,八里庄路八里庄北里54号楼,吉聚缘超市(西八里庄路店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2852428,39.92609699
2081,北京市,北京市,海淀区,清缘里中区2号,华欣超市(清河店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3497415,40.02874268
2109,北京市,北京市,海淀区,上庄中路与翠湖北路交叉口南200米,世纪联华超市(上庄早市店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2073284,40.11092952
2125,北京市,北京市,海淀区,中关村南大街5号北京理工大学,麦叔的铺子,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3091253,39.95948872
2161,北京市,北京市,海淀区,西直门北大街32号枫蓝国际购物中心B1层,果蔬好生活超市(枫蓝国际购物中心),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3503163,39.95127507
2193,北京市,北京市,海淀区,温泉镇,德泉久超市(温泉镇店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.1735964,40.03910206
2309,北京市,北京市,海淀区,马连洼街道德政路5号,鲜美多生鲜超市(德政路店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2623133,40.04989236
2363,北京市,北京市,海淀区,四季青镇北呜嘉园南里35号楼,生活超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2421551,39.97758643
2395,北京市,北京市,海淀区,西北旺镇燕保辛店家园6号楼,北京城乡·118生活超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2555712,40.08454714
2400,北京市,北京市,海淀区,交大东路36号楼一层全部,六合顺生活超市(交大东路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3420522,39.95065906
2407,北京市,北京市,海淀区,圆明园西路与圆明园西路出口交叉口东北200米,华联生活超市(丰泽盈和南),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2805264,40.01775461
2460,北京市,北京市,海淀区,四季青西平庄115号,多乐福超市(西平庄店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2280134,39.94916216
2509,北京市,北京市,门头沟区,二区B4小区8号楼3号,汇鑫超市(门头沟北路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.0823881,39.94309049
2548,北京市,北京市,房山区,长阳碧波园小区,华冠便利超市(碧波园店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.1731636,39.74909887
2604,北京市,北京市,房山区,拱辰南大街42号,红日超市(拱辰南大街),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.1362395,39.72551098
2657,北京市,北京市,房山区,镇长阳徜徉集五号院1号楼底商1层,世纪华联超市(祥云店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.1997326,39.75697981
2726,北京市,北京市,房山区,良乡南关地铁站a口出,利鸿超市(龙城瑞豪宾馆东),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.1343644,39.72239153
2765,北京市,北京市,房山区,[],红日超市(怡和路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2101439,39.75743038
2826,北京市,北京市,房山区,阎村镇开古庄村四里,亿兆商店,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.0569268,39.70310736
2852,北京市,北京市,房山区,瑞雪春堂二里1号1层1-9,华联生活超市(瑞雪春堂西),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.1422282,39.71897138
2881,北京市,北京市,通州区,运河西大街23号,世纪华联超市(运河店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6895308,39.89195284
2889,北京市,北京市,通州区,潞苑南大街250号,华联超市(潞苑南大街店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6834055,39.92955099
2902,北京市,北京市,通州区,马驹桥,世纪华联超市(姚辛庄店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6291021,39.75926132
2922,北京市,北京市,通州区,梨园格林豪泰酒店(梨园镇政府店)南,福廉美超市(大马庄六店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6551712,39.86364955
2963,北京市,北京市,通州区,周易北街与通华路交叉口西南50米,恒利超市(周易北街店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5754017,39.73298441
3018,北京市,北京市,通州区,潞苑南大街潞苑南里3号楼1层商1号,世纪华联超市(珠江国际城店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6750717,39.92955444
3031,北京市,北京市,通州区,张家湾,福海绿源超市(牛高路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6627303,39.77121895
3042,北京市,北京市,通州区,梨园高楼金第,华联生活超市(高楼金店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.679626,39.86378697
3057,北京市,北京市,通州区,玉桥西路甲35,物美便利超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6646049,39.89350706
3068,北京市,北京市,通州区,张采路东50米,华欣超市(祥和乐园店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6978797,39.83742821
3088,北京市,北京市,通州区,永乐店镇,物美便利店,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.7809056,39.7082791
3114,北京市,北京市,通州区,高菜路与高辛庄路交叉口南100米,世纪华联超市(高辛庄店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.7396552,39.92669056
3129,北京市,北京市,通州区,北苑南路16号13栋10号,华联超市(复兴里店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6382464,39.89805878
3207,北京市,北京市,通州区,小西路与西周路交叉口西南150米,福廉美连锁超市(马驹桥分店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.550524,39.73888413
3226,北京市,北京市,通州区,宋庄镇尹各庄村明星学校附近世纪,新世纪华联超市(尹各庄9318分店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6481759,39.98080931
3230,北京市,北京市,通州区,兴贸北街与四支路北段交叉口东南150米,尚好佳超市(北京马驹桥店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5518527,39.76455968
3246,北京市,北京市,通州区,任李路与翟里路交叉口东北50米,世纪华联超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.7429583,39.99725829
3251,北京市,北京市,通州区,康化路999号,东居时代便民超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5292805,39.82509645
3287,北京市,北京市,通州区,杨秀店路与西周路交叉口东50米,世纪家家福超市(小张湾店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5517883,39.72480307
3320,北京市,北京市,通州区,金桥路西50米,昊天超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5546302,39.72342502
3325,北京市,北京市,通州区,马团路西段与马驹桥中学路交叉口北100米,吉利联华超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5508528,39.76317307
3340,北京市,北京市,通州区,怡乐园二区17号楼,宜惠超市(巴克寓所南门店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.63357,39.88430377
3358,北京市,北京市,通州区,土桥中街与潞阳桥西路交叉口南150米,吉运城市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6893638,39.87096317
3361,北京市,北京市,通州区,唐施路与015县道交叉口西100米,吉客隆超市(唐施路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6913377,39.84741214
3366,北京市,北京市,通州区,通朝大街世纪星城95号楼,乐享家生活超市(通朝大街),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6313491,39.89169172
3369,北京市,北京市,通州区,潞苑东路40号院珠江拉维小镇10号楼2单元,世纪华联超市(苏坨新村店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6781103,39.93638245
3443,北京市,北京市,通州区,次渠北里小区,万家福超市(铺西路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5716796,39.80785109
3449,北京市,北京市,通州区,梨园北街4号院光明小区1号楼,首航国力超市(光明店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6774373,39.88707685
3453,北京市,北京市,通州区,通朝大街276附近,亿佳田园(双惠店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6352245,39.89044394
3487,北京市,北京市,通州区,张辛庄路南50米,鑫泰好超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.7348828,39.86506373
3532,北京市,北京市,顺义区,李桥镇南半壁店西一街樱花园(六区),宜佳超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6205666,40.03047584
3556,北京市,北京市,顺义区,李桥镇南半壁店村东二街42号,东鹰超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6287436,40.03180042
3558,北京市,北京市,顺义区,南陈路海腾双丰超市对面,物良美超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.612736,40.14500733
3566,北京市,北京市,顺义区,马坡佳和宜园3号楼一至二层101附近,金街坊超市(乾安路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6460877,40.17211735
3663,北京市,北京市,顺义区,顺密路18号附近,瑞霞超市(万盟汇达生活广场西),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.7229725,40.20202892
3758,北京市,北京市,顺义区,平沿路北河段81号,世纪华联超市(北河学校西巷),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.7004974,40.0538981
3761,北京市,北京市,顺义区,后沙峪镇铁匠营,华联生活超市(铁兴西街),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5616114,40.10191253
3804,北京市,北京市,顺义区,南法信北法信村信兴大街,华联生活超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6034267,40.13758447
3877,北京市,北京市,顺义区,通顺路98-100,桉楹超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6604241,40.05314
3904,北京市,北京市,顺义区,小王辛庄南路6附近,天佑超市(小王辛庄南路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5695372,40.06531826
3905,北京市,北京市,顺义区,李桥镇李家桥村育才西路51号,李桥世纪家家福,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6648449,40.04180514
3912,北京市,北京市,顺义区,前进街与小王辛庄南路交叉口东南50米,华联生活超市(小王辛庄店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5698141,40.06870632
3920,北京市,北京市,顺义区,幸福路4号附近,北京市俊庆旺商店,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.689952,40.1056884
3928,北京市,北京市,顺义区,府前西街西辛小区18号楼1楼,华联生活超市(西辛南区东),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6370284,40.13339387
3943,北京市,北京市,顺义区,天竺镇二十里堡村村委会对面文明路,华联生活超市(文明路),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5680739,40.07913288
3949,北京市,北京市,顺义区,南陈路8号,正福顺生活超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6122132,40.14908935
3971,北京市,北京市,顺义区,天竺镇府前二街1号,起航超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.5802699,40.06118453
4030,北京市,北京市,顺义区,东兴一区甲30号楼2门,北京浩铭珈超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6556438,40.13171223
4051,北京市,北京市,顺义区,马坡镇向前村南街11号,博文超市(064乡道),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.6299867,40.18783427
4060,北京市,北京市,顺义区,向阳街与木北路交叉口北100米,玉红平价超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.8216777,40.12329601
4212,北京市,北京市,昌平区,[],佳佳乐超市(小辛庄店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3691576,40.09168032
4251,北京市,北京市,昌平区,和平街东里(北一门)附近,宇彤发达超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.225369,40.22438324
4305,北京市,北京市,昌平区,尚上路东50米,上东新居便利超市(上东新居东南),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3106731,40.14752014
4332,北京市,北京市,昌平区,北七家镇南七家燕丹乡政府燕城苑东门,名烟名酒名茶(燕城苑店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4334317,40.08800294
4333,北京市,北京市,昌平区,顺沙路19号院一区7-1,安华嘉隆超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2724518,40.14349828
4386,北京市,北京市,昌平区,东小口镇中滩村6号院5号楼,国宏商场,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.4043775,40.05654381
4407,北京市,北京市,昌平区,朝辛路,三合好玉志缘超市,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.2878619,40.2319226
4555,北京市,北京市,昌平区,新干线家园一区3号楼一层底商,和润超市(青年菜君提货点店),购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,060200|060400,116.3738229,40.07790363
